step,node,sig,state_0,state_1,state_2,state_3,state_d,tate_D
3073,3638,0.2516936084843271,13,20,6,22,51,3536
3074,3640,0.2519950784885917,13,12,11,19,55,3528
3075,3637,0.2515429632685515,23,15,5,25,45,3527
3076,3639,0.25184431356186265,10,10,10,16,59,3532
3077,3625,0.24973989440488234,18,18,2,23,43,3535
3078,3626,0.249889820316904,10,5,10,13,59,3528
3079,3616,0.24839326354704142,19,11,3,15,41,3537
3080,3602,0.24630818771527108,13,6,4,15,51,3527
3081,3594,0.24512201868879657,15,4,2,12,43,3526
3082,3578,0.24276127634918032,4,15,1,14,36,3524
3083,3584,0.24364474105478992,9,9,8,11,36,3505
3084,3583,0.24349734570614037,15,12,5,16,31,3505
3085,3595,0.2452700786423919,14,9,8,13,44,3495
3086,3586,0.24393971315003699,17,13,4,19,32,3510
3087,3593,0.24497401910244437,8,9,9,16,47,3497
3088,3588,0.24423492704234168,17,12,4,18,33,3509
3089,3595,0.2452700786423919,7,14,5,18,47,3497
3090,3587,0.24408728987659606,9,15,6,20,27,3518
3091,3599,0.2458629219191756,12,9,8,19,40,3499
3092,3596,0.24541819895276426,19,11,4,20,33,3512
3093,3597,0.24556637960940056,9,12,5,18,48,3504
3094,3602,0.24630818771527108,19,6,8,20,28,3516
3095,3598,0.2457146206017402,13,16,1,23,45,3504
3096,3598,0.2457146206017402,9,9,8,12,45,3515
3097,3601,0.2461597054866669,8,17,6,17,34,3516
3098,3606,0.24690271934293193,17,11,8,18,36,3511
3099,3607,0.2470515028735817,16,14,5,21,43,3507
3100,3607,0.2470515028735817,16,9,9,20,40,3513
3101,3607,0.2470515028735817,18,13,3,27,46,3500
3102,3604,0.24660533300821222,17,8,6,21,44,3511
3103,3603,0.2464567302260676,17,11,3,18,48,3507
3104,3598,0.2457146206017402,15,10,4,15,42,3517
3105,3594,0.24512201868879657,19,8,3,16,44,3508
3106,3587,0.24408728987659606,11,10,4,10,42,3517
3107,3589,0.2443826246371373,17,6,8,9,35,3512
3108,3583,0.24349734570614037,20,8,3,14,36,3508
3109,3583,0.24349734570614037,9,9,6,9,45,3505
3110,3574,0.24217351031355752,12,12,6,12,30,3511
3111,3576,0.24246727223620237,10,12,4,19,41,3488
3112,3568,0.24129367844801225,13,11,4,17,35,3496
3113,3565,0.24085458079833597,11,8,5,16,43,3485
3114,3558,0.23983214279744422,14,7,4,14,37,3489
3115,3555,0.23939486559788137,15,5,3,13,40,3482
3116,3549,0.238521951379495,13,6,2,11,34,3489
3117,3539,0.23707195840273826,1,11,5,11,31,3490
3118,3549,0.238521951379495,12,7,9,10,29,3472
3119,3550,0.23866728515708957,17,13,3,18,32,3466
3120,3555,0.23939486559788137,9,9,8,14,40,3470
3121,3549,0.238521951379495,17,9,4,14,37,3474
3122,3543,0.23765122559012308,10,9,2,12,47,3469
3123,3533,0.23620488390715533,10,3,6,7,31,3486
3124,3530,0.23577216894214373,12,4,2,10,29,3476
3125,3520,0.23433374795422077,6,8,0,11,28,3477
3126,3512,0.2331874037227632,5,6,3,7,30,3469
3127,3512,0.2331874037227632,9,5,4,5,25,3464
3128,3513,0.23333048308620766,13,5,2,7,24,3461
3129,3511,0.23304438542688294,10,5,2,7,26,3463
3130,3509,0.23275853206436437,3,9,3,7,24,3465
3131,3512,0.2331874037227632,10,11,4,12,18,3454
3132,3514,0.23347362351052295,9,8,3,15,27,3450
3133,3513,0.23333048308620766,8,6,3,11,30,3456
3134,3510,0.23290142820521526,7,9,3,10,26,3458
3135,3509,0.23275853206436437,9,8,4,9,28,3452
3136,3510,0.23290142820521526,8,6,7,5,28,3455
3137,3509,0.23275853206436437,14,7,4,10,24,3451
3138,3505,0.23218755843963995,9,8,3,14,30,3445
3139,3500,0.23147521650098232,8,6,4,12,28,3447
3140,3497,0.23104854502071284,6,6,3,12,27,3446
3141,3496,0.23090644351112616,8,9,5,8,25,3442
3142,3504,0.23204496780036626,9,10,6,10,28,3433
3143,3506,0.23233021019207964,12,9,5,13,26,3439
3144,3511,0.23304438542688294,7,9,6,11,33,3440
3145,3511,0.23304438542688294,10,14,4,15,27,3441
3146,3511,0.23304438542688294,6,10,4,17,33,3441
3147,3515,0.23361682498897077,8,8,6,10,32,3447
3148,3514,0.23347362351052295,14,8,4,15,25,3449
3149,3513,0.23333048308620766,8,8,3,16,35,3444
3150,3506,0.23233021019207964,10,6,5,12,29,3451
3151,3503,0.2319024382805944,9,6,4,11,32,3444
3152,3499,0.23133293152168805,8,4,4,11,26,3450
3153,3496,0.23090644351112616,9,10,1,9,31,3439
3154,3496,0.23090644351112616,4,7,6,6,26,3447
3155,3493,0.2304805060176052,11,9,3,11,24,3438
3156,3493,0.2304805060176052,5,11,3,10,34,3430
3157,3498,0.2311907076929084,7,8,7,9,21,3441
3158,3497,0.23104854502071284,12,11,2,15,24,3434
3159,3495,0.23076440317012906,3,5,7,8,33,3441
3160,3496,0.23090644351112616,14,6,4,13,19,3439
3161,3492,0.2303386492178185,11,5,2,11,33,3434
3162,3487,0.2296302832144622,10,2,3,10,26,3441
3163,3470,0.22723329102679687,7,4,0,8,29,3439
3164,3462,0.22611142404323045,8,2,3,2,30,3425
3165,3456,0.22527260019605294,11,3,1,4,21,3422
3166,3451,0.22457526800767674,5,7,0,9,21,3414
3167,3444,0.2236015815300917,3,5,2,6,23,3412
3168,3444,0.2236015815300917,9,3,3,8,19,3402
3169,3439,0.22290793369054918,9,4,1,7,24,3399
3170,3440,0.2230465403980427,8,3,3,4,24,3397
3171,3437,0.22263090459089244,14,2,2,8,15,3399
3172,3438,0.22276938842034372,4,8,1,9,23,3392
3173,3443,0.22346272910895498,6,6,6,4,17,3399
3174,3447,0.22401850729450154,10,12,1,11,21,3388
3175,3452,0.22471461167680484,8,5,6,9,22,3397
3176,3449,0.22429676485053143,12,5,1,15,21,3398
3177,3443,0.22346272910895498,7,3,3,6,31,3399
3178,3441,0.2231852085393159,16,0,3,4,21,3399
3179,3435,0.22235412126790433,10,2,0,7,23,3399
3180,3427,0.22124944627012505,4,2,2,5,20,3402
3181,3419,0.2201487057280549,4,4,1,5,19,3394
3182,3418,0.22001138987531826,6,1,4,2,18,3388
3183,3410,0.21891507730911577,6,4,1,4,17,3386
3184,3403,0.21795903360169544,5,0,3,2,20,3380
3185,3394,0.21673426519215802,6,3,0,4,18,3372
3186,3390,0.21619152394814048,4,1,3,4,15,3367
3187,3382,0.21510899632536573,3,4,0,6,15,3362
3188,3378,0.2145692101114584,4,3,1,7,15,3352
3189,3375,0.21416501695744142,3,3,2,3,17,3350
3190,3373,0.21389586272882144,7,1,3,5,11,3348
3191,3371,0.21362695480704072,7,2,1,7,16,3340
3192,3369,0.21335829319788516,6,2,2,5,16,3340
3193,3365,0.21282170893739177,4,1,1,6,14,3343
3194,3362,0.21241991734628402,5,6,0,6,15,3333
3195,3361,0.21228610998083833,4,3,3,4,15,3333
3196,3362,0.21241991734628402,2,8,1,6,15,3329
3197,3364,0.21268771682492477,3,4,4,8,10,3333
3198,3369,0.21335829319788516,4,7,2,12,13,3326
3199,3364,0.21268771682492477,5,8,2,10,18,3326
3200,3368,0.21322405476217474,8,1,7,4,22,3322
3201,3357,0.21175149635152793,13,2,1,10,15,3327
3202,3355,0.2114845590390929,4,1,2,6,29,3315
3203,3343,0.2098881081995682,8,2,0,6,12,3327
3204,3342,0.20975547091817556,2,4,1,5,22,3309
3205,3338,0.20922553760049137,4,4,3,2,12,3317
3206,3342,0.20975547091817556,5,7,2,5,19,3300
3207,3342,0.20975547091817556,7,6,4,7,12,3306
3208,3348,0.21055221834002902,6,8,2,12,18,3296
3209,3347,0.21041927314631884,6,9,3,11,17,3302
3210,3354,0.21135118275883763,6,6,4,13,20,3298
3211,3364,0.21268771682492477,13,6,6,12,15,3302
3212,3371,0.21362695480704072,6,15,2,15,28,3298
3213,3374,0.21403040905516316,12,11,7,12,24,3305
3214,3383,0.21524409680210893,7,11,8,16,29,3303
3215,3378,0.2145692101114584,9,12,5,19,21,3317
3216,3394,0.21673426519215802,12,5,9,14,36,3302
3217,3385,0.21551448245563462,15,11,2,18,22,3326
3218,3397,0.2171419674241957,9,6,7,14,40,3309
3219,3393,0.21659848754953548,12,16,4,22,17,3326
3220,3411,0.21905190108208691,7,10,10,17,41,3308
3221,3417,0.21987413552380225,25,16,6,20,23,3321
3222,3430,0.22166323840810373,8,10,10,22,46,3321
3223,3425,0.22097389222018785,14,16,5,20,33,3342
3224,3428,0.22138731551070992,10,13,5,24,43,3330
3225,3433,0.22207758374846617,22,9,8,18,35,3336
3226,3440,0.2230465403980427,14,15,6,20,41,3337
3227,3443,0.22346272910895498,14,14,9,24,31,3348
3228,3455,0.225133010998042,16,12,7,29,40,3339
3229,3460,0.22583157066402545,20,13,7,26,37,3352
3230,3458,0.22555196270338712,15,15,6,25,47,3352
3231,3456,0.22527260019605294,10,11,7,22,42,3366
3232,3456,0.22527260019605294,22,6,7,21,36,3364
3233,3450,0.22443598573092652,20,11,4,21,45,3355
3234,3451,0.22457526800767674,30,3,9,16,45,3347
3235,3446,0.22387947062660732,20,11,1,17,51,3351
3236,3443,0.22346272910895498,13,9,6,13,43,3362
3237,3443,0.22346272910895498,13,9,8,12,33,3368
3238,3444,0.2236015815300917,19,13,4,20,34,3353
3239,3445,0.22374049537054946,16,9,8,23,36,3352
3240,3443,0.22346272910895498,14,11,6,26,37,3351
3241,3436,0.22249248220561887,18,7,3,23,43,3349
3242,3428,0.22138731551070992,16,5,6,14,45,3350
3243,3419,0.2201487057280549,19,9,3,14,37,3346
3244,3415,0.21959981133472342,13,6,5,17,39,3339
3245,3407,0.21850497512349748,15,10,5,16,32,3337
3246,3411,0.21905190108208691,18,6,10,11,42,3320
3247,3407,0.21850497512349748,26,7,3,18,31,3326
3248,3402,0.2178227020552129,14,8,5,14,51,3315
3249,3395,0.21687010438657173,29,7,4,19,31,3312
3250,3401,0.21768643204630328,17,7,4,23,44,3300
3251,3394,0.21673426519215802,16,15,4,19,33,3314
3252,3402,0.2178227020552129,21,7,8,22,41,3295
3253,3403,0.21795903360169544,23,12,4,27,34,3302
3254,3408,0.21864161432759077,13,18,7,33,41,3291
3255,3415,0.21959981133472342,15,13,13,31,34,3302
3256,3435,0.22235412126790433,23,13,11,31,44,3293
3257,3434,0.2222158217810878,30,14,7,34,41,3309
3258,3450,0.22443598573092652,20,11,12,30,57,3304
3259,3442,0.22332393811081777,37,11,5,37,38,3322
3260,3447,0.22401850729450154,23,9,5,36,63,3306
3261,3446,0.22387947062660732,30,9,7,32,42,3327
3262,3452,0.22471461167680484,26,10,6,34,54,3316
3263,3450,0.22443598573092652,20,10,8,30,44,3340
3264,3453,0.22485401673429078,28,12,5,32,50,3323
3265,3448,0.2241576053704259,16,13,7,36,44,3337
3266,3456,0.22527260019605294,22,11,9,30,50,3326
3267,3458,0.22555196270338712,27,11,6,27,50,3335
3268,3471,0.22737380033829382,28,14,8,28,47,3333
3269,3475,0.22793645057321624,25,17,7,29,49,3344
3270,3487,0.2296302832144622,17,17,12,30,49,3350
3271,3495,0.23076440317012906,27,18,5,38,47,3352
3272,3498,0.2311907076929084,21,17,10,39,51,3357
3273,3512,0.2331874037227632,31,15,13,30,61,3348
3274,3520,0.23433374795422077,31,21,11,37,55,3357
3275,3533,0.23620488390715533,26,16,15,38,60,3365
3276,3540,0.237216683912889,29,23,11,43,56,3371
3277,3545,0.23794122425043068,27,20,13,45,65,3370
3278,3539,0.23707195840273826,26,18,13,46,60,3382
3279,3550,0.23866728515708957,23,12,13,40,71,3380
3280,3541,0.2373614702861508,40,20,6,35,63,3386
3281,3547,0.23823146620211755,24,7,15,33,71,3391
3282,3548,0.23837667839172907,26,32,7,32,66,3384
3283,3564,0.2407083362036637,20,20,25,33,55,3395
3284,3572,0.24187999065765764,33,29,9,49,62,3382
3285,3582,0.24335001083675412,36,19,14,45,80,3378
3286,3597,0.24556637960940056,33,20,13,43,75,3398
3287,3609,0.24734925060629093,32,29,10,49,66,3411
3288,3623,0.24944022265495042,35,25,13,51,77,3408
3289,3631,0.25064034976849786,35,24,9,50,83,3422
3290,3649,0.2533546539454671,32,26,14,47,75,3437
3291,3668,0.25624074266588953,38,30,14,49,78,3440
3292,3688,0.25930191919436607,42,25,17,51,74,3459
3293,3716,0.26362730255346506,38,28,14,51,89,3468
3294,3719,0.264093473861074,40,31,14,60,68,3503
3295,3753,0.2694135515985271,36,21,25,55,92,3490
3296,3758,0.2702015969573765,47,43,12,55,87,3509
3297,3783,0.27416352768014185,38,27,27,54,104,3508
3298,3787,0.2748007809052819,58,34,17,64,84,3526
3299,3798,0.2765579626090838,37,33,18,62,127,3510
3300,3806,0.27784026335740425,50,28,21,61,89,3549
3301,3810,0.2784827837485628,51,26,13,59,123,3534
3302,3803,0.27735897208153176,53,21,14,58,101,3563
3303,3794,0.27591818490640896,37,27,9,58,117,3555
3304,3797,0.2763979322988762,43,19,18,39,101,3574
3305,3796,0.2762379592313992,50,24,13,51,91,3568
3306,3792,0.2755986397971445,34,24,15,49,101,3573
3307,3794,0.27591818490640896,48,13,16,45,90,3580
3308,3784,0.2743227547492895,38,25,5,43,101,3582
3309,3796,0.2762379592313992,44,17,17,38,86,3582
3310,3798,0.2765579626090838,40,41,11,50,85,3569
3311,3811,0.2786435563294272,42,19,27,41,98,3571
3312,3804,0.2775193454156756,56,24,13,55,87,3576
3313,3801,0.27703839679076087,39,13,16,42,118,3576
3314,3785,0.2744820393230982,50,17,10,37,88,3599
3315,3766,0.2714654846967056,36,19,7,38,107,3578
3316,3760,0.2705172212483106,46,15,12,37,84,3572
3317,3760,0.2705172212483106,40,14,8,36,94,3568
3318,3751,0.269098739988051,35,18,7,33,79,3588
3319,3755,0.2697285955868184,32,21,11,30,84,3573
3320,3755,0.2697285955868184,36,17,13,37,63,3589
3321,3764,0.2711491652675349,34,22,11,33,91,3564
3322,3763,0.27099109237970154,46,23,12,35,71,3577
3323,3784,0.2743227547492895,31,19,18,31,93,3571
3324,3779,0.27352719484520194,54,18,9,38,65,3600
3325,3778,0.2733682555951927,29,16,10,31,104,3589
3326,3757,0.27004387180661144,35,10,11,26,67,3629
3327,3752,0.26925611673694916,33,13,5,29,86,3591
3328,3732,0.26611964702185936,31,9,8,21,66,3617
3329,3723,0.26471585712260803,35,11,5,23,78,3580
3330,3720,0.2642489816897696,29,10,6,17,69,3592
3331,3705,0.26192253366857116,25,21,4,25,59,3586
3332,3706,0.262077218417904,23,9,13,22,65,3573
3333,3705,0.26192253366857116,24,22,7,24,63,3566
3334,3708,0.26238676458881194,23,26,10,32,63,3551
3335,3736,0.26674507450637464,24,22,20,31,63,3548
3336,3755,0.2697285955868184,25,48,12,44,63,3544
3337,3769,0.27194039769113004,24,35,21,58,73,3544
3338,3805,0.277679775847922,48,31,19,67,79,3525
3339,3826,0.28106196717660653,43,42,16,76,86,3542
3340,3859,0.28642721252960696,41,28,28,60,105,3564
3341,3866,0.2875731454002695,57,39,12,71,95,3585
3342,3878,0.2895439476992024,41,19,24,60,113,3609
3343,3874,0.28888612487732607,57,28,10,55,105,3623
3344,3879,0.2897085420023579,34,21,22,44,109,3644
3345,3870,0.2882291902580142,54,31,11,49,90,3644
3346,3865,0.2874092733925056,39,19,22,44,112,3634
3347,3851,0.28512092785179843,49,14,15,48,90,3649
3348,3849,0.2847949168310962,46,16,7,50,103,3629
3349,3828,0.28138538622203124,48,23,2,48,94,3634
3350,3826,0.28106196717660653,32,15,14,39,101,3627
3351,3814,0.2791262156928045,46,21,9,41,77,3632
3352,3821,0.2802544109213259,36,15,16,36,92,3619
3353,3804,0.2775193454156756,48,20,10,38,82,3623
3354,3801,0.27703839679076087,34,13,14,35,99,3609
3355,3779,0.27352719484520194,34,20,7,38,81,3621
3356,3772,0.2724158308506629,33,9,12,30,90,3605
3357,3756,0.26988620467695346,43,21,6,34,71,3597
3358,3750,0.2689414213699951,25,6,14,32,81,3598
3359,3726,0.26518326012535537,38,14,3,36,64,3595
3360,3719,0.264093473861074,24,7,10,25,86,3574
3361,3701,0.2613043839480398,32,12,6,24,61,3584
3362,3701,0.2613043839480398,24,12,7,24,74,3560
3363,3681,0.25822780897465564,32,13,6,25,55,3570
3364,3671,0.25669840560791396,29,7,6,29,71,3539
3365,3655,0.2542637255995494,34,9,4,29,60,3535
3366,3645,0.25274980041693096,31,6,7,27,65,3519
3367,3629,0.25033995805775827,29,5,4,27,59,3521
3368,3614,0.24809467333416066,16,11,3,21,68,3510
3369,3605,0.24675399605081336,19,9,9,19,45,3513
3370,3601,0.2461597054866669,16,18,3,21,60,3487
3371,3591,0.24467820107309754,20,10,12,18,43,3498
3372,3581,0.24320273645653318,23,6,8,22,55,3477
3373,3562,0.2404160290015986,24,6,4,22,56,3469
3374,3549,0.238521951379495,19,6,3,19,58,3457
3375,3536,0.23663814712986353,19,9,2,22,44,3453
3376,3527,0.23534000243867986,17,9,7,13,52,3438
3377,3528,0.2354839969872303,23,8,7,18,42,3429
3378,3526,0.23519606885257366,17,21,4,22,50,3414
3379,3540,0.237216683912889,20,11,12,27,41,3415
3380,3548,0.23837667839172907,22,21,7,27,50,3413
3381,3565,0.24085458079833597,29,19,15,31,44,3410
3382,3575,0.24232036099629511,22,20,13,36,54,3420
3383,3592,0.24482607989375413,31,17,11,42,56,3418
3384,3587,0.24408728987659606,32,15,7,42,66,3430
3385,3586,0.24393971315003699,33,10,11,29,78,3426
3386,3575,0.24232036099629511,33,14,8,22,70,3439
3387,3573,0.24202672019751786,33,15,8,31,64,3424
3388,3581,0.24320273645653318,32,11,11,26,67,3426
3389,3580,0.24305552257533283,26,30,5,26,73,3421
3390,3583,0.24349734570614037,33,17,16,29,61,3424
3391,3594,0.24512201868879657,32,12,15,36,68,3420
3392,3591,0.24467820107309754,36,18,5,44,65,3426
3393,3578,0.24276127634918032,24,18,7,37,80,3425
3394,3580,0.24305552257533283,32,12,12,28,69,3425
3395,3577,0.24261424402370463,24,26,5,29,76,3420
3396,3590,0.24453038265079943,29,18,15,32,57,3426
3397,3599,0.2458629219191756,33,24,10,33,71,3419
3398,3602,0.24630818771527108,31,23,13,36,67,3429
3399,3610,0.24749821478614017,35,16,13,49,65,3424
3400,3609,0.24734925060629093,36,15,9,43,77,3430
3401,3595,0.2452700786423919,30,16,6,36,83,3438
3402,3587,0.24408728987659606,33,8,11,24,73,3446
3403,3580,0.24305552257533283,33,19,3,27,74,3431
3404,3573,0.24202672019751786,30,15,13,26,63,3433
3405,3581,0.24320273645653318,32,11,11,35,66,3418
3406,3574,0.24217351031355752,22,26,8,27,78,3420
3407,3585,0.24379219687275405,35,12,20,27,62,3418
3408,3593,0.24497401910244437,20,31,8,40,71,3415
3409,3606,0.24690271934293193,23,31,14,45,63,3417
3410,3629,0.25033995805775827,33,32,18,54,64,3405
3411,3649,0.2533546539454671,34,37,19,60,78,3401
3412,3675,0.2573094546973142,44,24,25,63,77,3416
3413,3683,0.25853440144233647,34,43,13,69,96,3420
3414,3704,0.2617679078311398,37,22,29,49,102,3444
3415,3715,0.2634720295652609,49,38,13,57,97,3450
3416,3724,0.26487159952696465,47,23,24,55,97,3469
3417,3722,0.2645601733371636,49,27,11,61,104,3472
3418,3719,0.264093473861074,48,18,17,60,95,3484
3419,3711,0.2628515252864879,45,16,12,50,106,3490
3420,3701,0.2613043839480398,49,16,12,42,95,3497
3421,3689,0.2594556003258896,36,21,6,47,99,3492
3422,3682,0.25838107557708073,35,16,14,36,88,3500
3423,3686,0.25899473446770305,41,32,9,41,90,3469
3424,3696,0.2605330238461083,31,23,17,51,79,3485
3425,3707,0.2622319620632852,40,36,11,53,88,3468
3426,3723,0.26471585712260803,23,32,24,51,86,3491
3427,3738,0.2670581387011851,40,39,18,51,88,3487
3428,3753,0.2694135515985271,41,27,23,54,95,3498
3429,3750,0.2689414213699951,44,27,16,56,99,3511
3430,3743,0.26784182022222397,33,18,17,47,110,3525
3431,3734,0.2664322439003866,46,25,7,46,97,3522
3432,3734,0.2664322439003866,30,19,18,34,97,3536
3433,3722,0.2645601733371636,47,22,13,38,84,3530
3434,3710,0.26269654621644073,41,12,14,39,100,3516
3435,3697,0.2606871778235816,41,10,11,39,87,3522
3436,3676,0.2574623654165242,34,17,7,43,81,3515
3437,3657,0.25456722675830307,20,16,9,36,91,3504
3438,3643,0.25244773223755057,33,13,12,25,78,3496
3439,3616,0.24839326354704142,33,11,7,35,75,3482
3440,3607,0.2470515028735817,30,9,7,25,89,3456
3441,3591,0.24467820107309754,39,12,7,22,67,3460
3442,3581,0.24320273645653318,22,15,8,27,72,3447
3443,3565,0.24085458079833597,25,11,10,27,64,3444
3444,3565,0.24085458079833597,27,16,6,30,67,3419
3445,3560,0.24012396450912174,29,20,10,26,64,3416
3446,3574,0.24217351031355752,26,15,14,35,61,3409
3447,3574,0.24217351031355752,25,24,9,42,54,3420
3448,3580,0.24305552257533283,21,23,15,42,66,3407
3449,3591,0.24467820107309754,28,25,19,40,62,3406
3450,3599,0.2458629219191756,34,24,17,46,75,3395
3451,3612,0.24779632371694524,43,21,17,49,75,3394
3452,3626,0.249889820316904,36,21,16,53,80,3406
3453,3640,0.2519950784885917,50,25,12,49,83,3407
3454,3651,0.2536574390869779,44,20,17,48,84,3427
3455,3661,0.2551749443441376,40,35,11,51,92,3422
3456,3659,0.25487096637586615,35,27,21,42,95,3441
3457,3676,0.2574623654165242,53,20,19,52,84,3431
3458,3665,0.25578361489649876,39,26,12,55,98,3446
3459,3680,0.2580746016497258,51,13,19,40,104,3438
3460,3670,0.25654579185365617,42,31,7,39,102,3459
3461,3671,0.25669840560791396,45,21,15,44,87,3458
3462,3677,0.2576153354858134,46,24,10,49,94,3448
3463,3677,0.2576153354858134,36,30,10,43,101,3457
3464,3683,0.25853440144233647,37,20,19,45,80,3476
3465,3692,0.25991699861296097,42,30,11,51,93,3456
3466,3694,0.26022489306354696,44,19,12,54,87,3476
3467,3683,0.25853440144233647,31,23,8,52,97,3483
3468,3683,0.25853440144233647,36,18,15,39,91,3484
3469,3689,0.2594556003258896,43,26,12,46,82,3474
3470,3704,0.2617679078311398,42,19,16,43,92,3477
3471,3703,0.2616133409214133,39,34,8,51,88,3484
3472,3714,0.2633168153281842,39,26,17,50,96,3475
3473,3723,0.26471585712260803,48,15,17,50,87,3497
3474,3720,0.2642489816897696,51,27,6,51,107,3481
3475,3716,0.26362730255346506,38,17,16,43,97,3509
3476,3706,0.262077218417904,45,21,10,43,95,3502
3477,3702,0.26145883295514527,51,10,15,43,88,3499
3478,3684,0.258687786555709,45,16,7,42,98,3494
3479,3672,0.25685107878360613,35,11,13,28,98,3499
3480,3663,0.25547916055423614,50,19,7,32,80,3484
3481,3655,0.2542637255995494,31,13,12,30,89,3488
3482,3651,0.2536574390869779,40,17,12,37,69,3480
3483,3646,0.2529009241722188,30,15,13,39,82,3472
3484,3634,0.2510913869167248,35,17,9,39,74,3472
3485,3633,0.25094098127268827,31,15,13,37,76,3462
3486,3626,0.249889820316904,34,20,8,41,72,3458
3487,3624,0.2495900285136002,30,18,12,37,79,3450
3488,3625,0.24973989440488234,42,14,12,39,69,3448
3489,3624,0.2495900285136002,30,16,7,43,79,3450
3490,3619,0.24884159978285272,34,22,7,38,74,3449
3491,3633,0.25094098127268827,35,16,15,40,72,3441
3492,3647,0.2530521076873813,37,24,10,42,73,3447
3493,3659,0.25487096637586615,38,27,16,44,71,3451
3494,3664,0.2556313579657314,40,20,18,52,72,3457
3495,3679,0.25792145361690627,48,13,17,51,83,3452
3496,3678,0.25776836489076327,51,24,9,51,85,3459
3497,3694,0.26022489306354696,44,16,15,49,91,3463
3498,3685,0.2588412309024354,45,26,6,52,83,3482
3499,3695,0.26037892892097797,47,17,15,63,79,3464
3500,3689,0.2594556003258896,34,21,10,50,94,3486
3501,3695,0.26037892892097797,50,19,11,48,85,3476
3502,3685,0.2588412309024354,41,16,11,52,79,3496
3503,3700,0.261149993915751,47,18,12,47,89,3472
3504,3700,0.261149993915751,49,27,13,42,86,3483
3505,3719,0.264093473861074,48,17,16,41,96,3482
